split,family,model,arm,eligible,verify,equality,identifier,alignment,bytes,weighted_distance,nodes,aliases,builder_calls,builder_wall_us,verify_wall_us,reader_warm_ns,reader_cold_ns,planner_wall_ms,planner_cpu_ms,planner_peak_rss,planner_states,planner_transitions,planner_merges,planner_distinct_raw_merges,planner_temp_bytes,fallback,process_peak_rss,canonical_fnv64
"train","add","08_add_add0","generated_pack_default",1,1,1,1,1,1288,38992,41,0,0,3.803,0.204,15.280,74728.000,0.000,0.000,0,0,0,0,0,0,0,13701120,4642472383079383666
"train","add","08_add_add0","stable_legal_topo",1,1,1,1,1,1304,64424,41,0,115,3.967,0.202,15.180,75264.000,0.000,0.000,0,0,0,0,0,0,0,13778944,4642472383079383666
"train","add","08_add_add0","stable_dedup_off",1,1,1,1,1,1360,68628,41,0,115,3.127,0.201,15.140,73490.000,0.000,0.000,0,0,0,0,0,0,0,13778944,4642472383079383666
"train","add","08_add_add0","stable_size_matched_capacity",1,1,1,1,1,1304,64424,41,0,115,3.823,0.203,15.080,74642.000,0.000,0.000,0,0,0,0,0,0,0,13778944,4642472383079383666
"train","add","08_add_add0","hot_first_ready",1,1,1,1,1,1304,64416,41,0,115,4.097,0.199,15.140,73298.000,0.000,0.000,0,0,0,0,0,0,0,13778944,4642472383079383666
"train","add","08_add_add0","local_field_order",1,1,1,1,1,1304,64424,41,0,115,3.970,0.201,15.120,73098.000,0.000,0.000,0,0,0,0,0,0,0,13778944,4642472383079383666
"train","add","08_add_add0","generic_bounded_beam",1,1,1,1,1,1328,132448,41,0,115,4.110,0.202,15.160,74154.000,9.695,10.000,5296128,328,4631,0,0,1656,0,13778944,4642472383079383666
"train","add","08_add_add0","fb_rcfdp_bounded",1,1,1,1,1,1328,132664,41,0,115,3.983,0.203,15.300,72062.000,22.809,23.000,5685248,321,4609,31,31,1656,0,13778944,4642472383079383666
